match_id,radiant_win
992078,0
992069,1
992080,1
992073,0
992082,0
992051,1
992060,0
992071,1
992065,0
992056,1
992052,1
992076,1
992059,1
992047,1
992036,1
992035,1
992049,1
992024,1
992025,1
992041,0
992023,0
992015,0
992021,1
992002,0
992014,0
992042,0
992039,0
992046,1
991987,1
992007,0
992013,0
992001,1
991993,1
991992,1
991998,0
991991,1
991983,0
991989,1
991986,1
991979,0
991970,1
991976,1
991985,1
991997,1
991951,1
991940,1
991939,0
991929,0
991941,1
991923,0
991914,1
991916,1
991972,1
991958,1
991971,1
991894,1
991881,0
991888,0
991886,1
991893,1
991883,1
991864,0
991906,0
991879,0
991880,0
991892,0
991859,1
991858,1
991878,1
991868,0
991860,1
991863,1
991865,1
991852,1
991872,0
991822,0
991825,1
991830,0
991827,1
991826,1
991851,1
991840,0
991819,0
991841,0
991846,0
991824,1
991816,0
991813,1
991800,1
991849,0
991785,0
991773,1
991777,0
991799,0
991782,1
991775,0
991759,0
991788,0
991770,1
991803,1
991740,0
991796,1
991791,1
991730,0
991752,0
991756,1
991761,0
991760,0
991747,1
991755,0
991749,1
991748,1
991726,1
991703,1
991708,0
991674,0
991675,0
991698,1
991705,1
991683,1
991678,0
991700,0
991654,0
991667,1
991658,0
991669,0
991664,1
991653,0
991620,0
991649,0
991628,0
991640,0
991634,0
991635,0
991636,0
991637,0
991638,0
991651,0
991639,0
991626,0
991588,1
991599,0
991619,1
991609,1
991603,0
991594,1
991606,1
991615,1
991624,0
991601,0
991584,0
991600,1
991555,1
991561,0
991557,1
991569,1
991562,0
991560,1
991547,1
991565,0
991536,1
991552,0
991533,1
991529,0
991527,1
991523,0
991608,1
991519,0
991511,0
991517,1
991516,1
991518,0
991520,0
991510,0
991503,0
991512,1
991489,0
991475,0
991455,0
991468,0
991491,0
991492,0
991481,0
991464,1
991474,0
991470,1
991461,0
991441,0
991438,0
991446,0
991427,0
991415,1
991443,1
991416,1
991414,1
991426,0
991440,0
991406,1
991408,1
991400,0
991390,1
991399,1
991386,0
991359,1
991387,1
991402,1
991338,1
991382,0
991361,1
991366,1
991374,0
991356,1
991375,1
991355,1
991357,1
991369,0
991368,0
991367,1
991363,0
991380,0
991343,0
991347,0
991350,1
991336,0
991335,1
991339,0
991332,1
991302,0
991293,0
991322,1
991320,1
991299,0
991296,1
991298,0
991317,0
991323,1
991229,0
991225,0
991205,0
991271,0
991282,0
991279,0
991275,0
991226,1
991228,0
991224,0
991231,0
991230,1
991217,1
991211,1
991207,1
991210,1
991214,1
991213,1
991212,1
991256,1
991268,0
991286,0
991270,1
991259,1
991202,0
991258,1
991204,1
991265,1
991273,0
991276,1
991272,1
991185,0
991190,1
991199,0
991192,1
991253,0
991251,0
991246,1
991233,1
991240,0
991179,1
991191,1
991237,0
991181,0
991177,1
991169,1
991158,0
991188,1
991166,1
991236,0
991171,1
991149,0
991145,0
991151,0
991139,1
991137,1
991132,1
991131,1
991138,1
991141,1
991140,1
991133,1
991135,0
991074,1
991076,0
991119,1
991106,1
991092,0
991107,0
991112,0
991088,0
991052,0
991078,0
991072,0
991081,0
991060,1
991057,0
991054,1
991051,0
991070,0
991071,0
991037,0
991031,0
991040,0
991050,0
991001,1
990991,1
991041,1
991025,1
991024,0
991061,1
990984,0
990995,1
991016,0
991017,0
991021,0
990996,1
991002,0
991004,0
991027,0
990993,1
991011,0
990997,1
991005,0
991000,0
991015,0
990990,1
990989,0
990966,0
990959,1
990967,1
990951,0
990955,1
990952,1
990977,1
990962,1
990950,0
990953,0
990919,0
990954,0
990942,1
990938,1
990934,0
990935,0
990940,0
990929,0
990908,1
990941,0
990924,0
990915,1
990918,0
990927,0
990883,0
990878,0
990899,1
990892,0
990904,1
990861,0
990863,0
990862,1
990895,0
990860,1
990874,0
990876,1
990879,0
990850,0
990834,1
990848,0
990839,1
990838,1
990822,1
990845,1
990820,0
990844,0
990821,0
990819,1
990811,1
990826,0
990801,0
990788,0
990778,1
990775,1
990815,1
990804,1
990797,1
990799,1
990757,0
990795,1
990770,1
990794,0
990796,1
990768,1
990754,0
990783,0
990773,0
990772,1
990764,1
990760,0
990767,0
990736,0
990728,0
990771,1
990755,0
990751,0
990750,1
990712,0
990695,1
990743,0
990732,0
990726,1
990692,0
990721,1
990720,0
990716,1
990725,1
990713,1
990704,0
990715,1
990705,1
990706,1
990694,1
990682,0
990689,0
990669,1
990679,1
990671,0
990662,0
990660,1
990666,0
990656,0
990649,0
990627,0
990657,0
990647,0
990618,1
990623,0
990632,1
990640,0
990635,0
990589,1
990629,0
990603,1
990615,0
990604,1
990612,0
990581,1
990591,0
990613,1
990609,0
990611,1
990598,0
990594,1
990583,1
990588,0
990563,1
990575,0
990579,1
990574,0
990571,0
990531,1
990532,1
990548,0
990536,1
990545,0
990534,1
990518,1
990555,0
990538,1
990520,0
990519,1
990504,0
990540,0
990527,1
990525,1
990522,0
990558,0
990526,1
990593,1
990552,1
990497,1
990480,0
990508,1
990493,1
990500,0
990506,0
990510,1
990505,1
990499,0
990463,1
990486,1
990492,1
990473,0
990482,0
990484,0
990481,0
990511,1
990485,0
990477,1
990454,1
990451,1
990465,1
990448,0
990438,0
990452,0
990446,1
990443,1
990439,1
990442,1
990453,0
990430,1
990420,0
990429,1
990414,0
990389,1
990392,1
990395,1
990375,0
990382,0
990396,1
990400,0
990390,1
990391,1
990386,0
990384,1
990350,0
990359,0
990363,0
990361,1
990355,1
990356,1
990345,1
990353,0
990347,1
990336,0
990319,0
990340,1
990344,0
990333,1
990337,0
990331,0
990326,1
990335,0
990305,0
990300,0
990299,0
990334,1
990270,1
990296,0
990287,0
990316,1
990317,1
990313,1
990288,0
990284,1
990304,0
990279,1
990286,0
990273,1
990277,1
990265,1
990264,0
990261,1
990259,0
990266,1
990235,1
990248,0
990234,1
990238,1
990251,0
990244,0
990236,1
990243,0
990245,0
990214,0
990254,0
990200,0
990241,1
990252,0
990231,1
990217,0
990221,1
990233,0
990219,1
990223,1
990196,0
990215,1
990197,0
990203,1
990230,0
990170,1
990195,0
990198,0
990191,0
990193,1
990157,1
990161,1
990187,0
990169,1
990189,0
990174,1
990179,0
990152,0
990164,0
990147,0
990188,0
990141,0
990115,1
990132,0
990134,0
990139,0
990114,0
990130,1
990140,0
990112,0
990110,0
990099,0
990077,1
990119,0
990087,0
990103,0
990093,1
990070,0
990102,0
990072,0
990071,0
990067,1
990075,1
990051,1
990018,0
990065,1
990055,0
990014,0
990026,0
990023,0
990033,1
990030,0
990040,1
990039,0
990038,0
990019,0
990036,0
989999,1
990010,1
990009,1
989955,1
989997,0
989987,1
989994,1
989979,0
989993,1
989985,1
989959,1
989956,0
989981,1
989973,1
989978,1
989949,1
989957,1
989961,1
990004,0
989958,1
989929,1
989906,1
989914,1
989886,1
989900,1
989850,1
989895,1
989899,1
989888,1
989891,1
989893,1
989866,1
989884,0
989868,0
989859,1
989830,0
989883,1
989855,0
989878,0
989874,0
989867,0
989872,1
989854,1
989881,0
989821,0
989873,1
989837,0
989845,1
989882,0
989840,0
989829,0
989827,1
989802,1
989804,1
989811,1
989815,1
989807,0
989823,1
989805,1
989828,0
989792,0
989816,1
989791,1
989793,0
989777,0
989784,1
989788,0
989785,0
989780,1
989746,0
989771,1
989750,0
989778,1
989773,0
989774,1
989748,1
989752,0
989763,1
989733,0
989747,1
989730,0
989734,1
989727,1
989735,1
989740,1
989732,0
989729,1
989723,0
989711,1
989717,0
989720,0
989707,1
989718,0
989715,1
989712,0
989691,0
989702,0
989700,1
989684,1
989699,0
989701,1
989655,0
989687,0
989693,1
989696,1
989658,0
989673,0
989671,1
989664,0
989682,1
989662,1
989676,0
989656,1
989649,0
989651,0
989647,0
989653,1
989643,1
989659,1
989644,0
989650,1
989641,1
989637,0
989610,1
989627,1
989607,1
989619,1
989630,0
989618,0
989614,1
989615,1
989604,0
989606,1
989603,0
989601,1
989600,1
989602,1
989599,0
989613,1
989590,1
989589,0
989582,0
989566,0
989584,1
989572,0
989569,0
989571,1
989588,1
989542,0
989573,0
989568,0
989554,1
989560,0
989559,1
989530,0
989535,1
989543,0
989538,0
989537,1
989539,1
989507,1
989551,0
989511,1
989531,0
989527,0
989485,1
989519,1
989528,0
989513,1
989533,1
989503,0
989505,1
989510,1
989500,0
989480,0
989504,0
989487,1
989523,1
989464,0
989482,0
989475,1
989474,0
989481,0
989479,0
989467,1
989476,1
989450,1
989454,1
989494,0
989452,0
989453,0
989466,1
989448,1
989443,0
989444,0
989438,1
989451,0
989432,1
989402,1
989405,1
989436,0
989446,1
989426,1
989427,0
989386,0
989422,0
989429,0
989424,0
989425,0
989390,1
989415,0
989395,1
989411,0
989416,0
989394,1
989412,1
989435,0
989367,1
989354,0
989348,1
989336,0
989360,0
989381,0
989335,0
989379,1
989371,0
989363,0
989329,1
989346,1
989332,1
989334,0
989330,1
989337,0
989290,0
989289,1
989318,0
989314,0
989292,0
989305,1
989303,1
989298,1
989294,1
989323,0
989313,0
989295,0
989306,0
989312,1
989378,1
989287,0
989246,0
989244,0
989240,0
989272,0
989266,1
989286,1
989270,1
989248,0
989251,1
989262,1
989253,0
989255,0
989256,1
989228,1
989258,1
989257,1
989227,1
989222,0
989233,0
989206,1
989225,1
989214,1
989200,0
989212,1
989201,1
989205,0
989226,0
989221,0
989218,1
989223,1
989219,1
989217,1
989197,1
989195,0
989198,0
989189,1
989174,0
989156,0
989165,0
989162,0
989149,0
989150,1
989180,1
989147,1
989177,1
989154,0
989166,0
989140,1
989124,0
989133,0
989137,0
989108,1
989131,1
989135,0
989112,1
989070,1
989078,0
989071,0
989100,1
989101,0
989096,0
989073,1
989072,0
989063,0
989076,1
989079,0
989075,1
989058,0
989034,0
989050,0
989043,0
989045,0
989041,0
989044,0
989039,0
989047,1
989042,0
989004,0
989046,1
989048,0
989038,1
988994,0
989013,0
989016,0
989015,0
989006,0
989017,0
989008,1
989011,0
989014,0
989009,1
989003,1
988960,1
988991,1
988998,0
988982,1
988981,1
988967,1
988979,0
988954,1
988962,1
988940,0
988948,1
988953,0
988937,0
988946,1
988955,0
988938,1
988947,1
988939,0
988925,1
988914,0
988915,1
988920,0
988924,0
988910,0
988880,1
988866,1
988904,1
988864,0
988863,0
988874,1
988865,0
988860,0
988883,0
988862,0
988912,1
988900,1
988878,0
988861,0
988888,1
988905,0
988886,0
988871,1
988852,1
988868,1
988869,1
988849,0
988893,0
988833,0
988839,0
988840,0
988830,0
988829,0
988845,1
988850,0
988856,0
988828,1
988835,0
988831,1
988844,1
988825,1
988837,1
988812,0
988838,1
988824,0
988819,0
988810,0
988821,1
988806,1
988823,1
988818,1
988764,1
988768,1
988795,1
988802,0
988803,1
988808,1
988770,0
988762,0
988804,0
988793,1
988800,0
988781,0
988763,1
988782,1
988780,0
988786,1
988791,1
988773,0
988755,1
988761,0
988809,0
988799,1
988757,0
988752,0
988740,1
988748,1
988749,1
988746,1
988747,1
988745,1
988756,1
988741,0
988725,0
988731,0
988718,0
988736,0
988721,1
988715,1
988682,0
988708,0
988714,0
988677,0
988684,1
988711,0
988712,0
988701,1
988699,1
988702,1
988683,1
988732,1
988679,0
988676,0
988674,1
988671,1
988663,1
988662,0
988655,0
988632,1
988650,1
988643,0
988635,0
988638,1
988628,1
988642,1
988637,0
988622,1
988627,1
988647,0
988629,0
988618,1
988617,0
988580,1
988614,0
988608,0
988587,0
988582,0
988558,1
988579,1
988578,1
988562,0
988555,0
988564,0
988540,0
988533,1
988511,1
988525,1
988490,1
988509,1
988513,0
988529,1
988507,0
988515,0
988522,0
988499,1
988532,0
988514,1
988521,0
988506,1
988468,1
988484,1
988481,0
988491,1
988487,1
988475,0
988467,0
988477,0
988454,1
988466,0
988453,0
988451,1
988422,1
988462,0
988450,1
988429,0
988426,0
988427,0
988443,0
988444,1
988431,0
988428,0
988440,1
988416,1
988432,0
988413,1
988409,0
988385,1
988405,0
988402,0
988395,0
988411,1
988399,0
988386,1
988387,1
988357,0
988393,1
988371,1
988391,0
988377,0
988368,1
988396,0
988394,0
988392,1
988364,1
988361,1
988348,0
988331,1
988318,1
988325,1
988369,0
988351,1
988341,0
988317,1
988336,0
988312,1
988315,1
988319,1
988338,0
988326,1
988311,1
988278,1
988287,1
988298,0
988293,1
988307,0
988276,1
988274,0
988288,0
988292,0
988291,1
988272,1
988275,1
988277,1
988259,0
988256,0
988262,0
988261,0
988258,0
988260,0
988267,1
988249,1
988251,1
988255,0
988236,1
988263,1
988252,1
988250,1
988247,1
988246,1
988221,1
988222,1
988237,1
988238,0
988239,0
988215,0
988232,1
988217,0
988193,1
988211,1
988191,0
988190,0
988182,0
988206,0
988188,1
988176,1
988156,0
988204,1
988142,1
988149,1
988171,1
988172,1
988133,0
988168,1
988169,0
988153,0
988144,0
988163,1
988170,0
988164,1
988155,1
988166,1
988150,1
988124,0
988143,1
988113,1
988136,0
988127,1
988117,0
988128,0
988087,0
988095,0
988115,1
988110,1
988083,1
988102,1
988090,0
988101,0
988096,0
988060,0
988058,1
988091,0
988063,0
988067,1
988068,1
988070,1
988076,0
988059,0
988064,1
988069,0
988056,0
988053,1
988043,0
988066,1
988048,0
988050,0
988038,0
988042,1
988040,1
988035,0
987999,0
988028,0
988019,1
988014,1
987995,1
988018,0
988021,0
988022,0
988016,1
987970,1
988023,0
988000,1
988008,0
987983,0
987992,0
987982,1
987987,1
987990,1
987988,1
987977,1
987978,0
987991,0
987950,0
987938,1
987972,1
987973,0
987969,1
987958,1
987948,0
987941,0
987940,1
987954,0
987945,1
987952,1
987939,0
987922,1
987951,1
987916,1
987933,1
987919,0
987909,0
987911,0
987926,0
987894,1
987914,0
987901,1
987907,0
987906,0
987879,0
987893,1
987888,0
987884,1
987886,1
987869,0
987868,0
987855,0
987865,1
987860,1
987871,0
987856,0
987854,0
987848,1
987851,0
987812,1
987852,0
987818,0
987830,1
987842,1
987822,1
987829,1
987826,0
987815,1
987825,1
987824,0
987874,1
987827,0
987816,1
987821,1
987806,0
987810,1
987783,0
987787,0
987799,0
987789,1
987785,1
987754,0
987767,0
987748,0
987766,1
987760,1
987771,0
987757,1
987749,0
987728,0
987778,1
987776,0
987769,1
987759,1
987731,1
987768,0
987773,1
987772,0
987743,1
987734,0
987732,1
987741,1
987724,1
987736,0
987712,1
987692,0
987708,1
987713,0
987696,1
987698,1
987704,0
987683,1
987700,1
987699,1
987689,0
987702,1
987662,1
987678,1
987637,1
987669,1
987677,1
987632,0
987674,0
987666,0
987659,0
987673,1
987679,1
987649,1
987645,1
987680,0
987667,1
987640,1
987660,1
987622,1
987647,0
987646,1
987635,0
987652,0
987624,0
987634,0
987626,1
987595,1
987629,1
987609,1
987612,1
987628,1
987602,1
987598,0
987594,1
987611,0
987619,1
987584,0
987591,0
987607,0
987583,1
987581,0
987582,0
987563,1
987589,1
987574,1
987575,0
987568,1
987580,1
987577,1
987532,1
987545,1
987538,1
987547,1
987543,0
987544,0
987531,0
987522,0
987521,1
987509,0
987511,1
987524,1
987527,0
987492,0
987512,1
987503,0
987461,1
987488,1
987495,0
987485,1
987478,1
987466,1
987481,0
987483,0
987486,1
987462,0
987471,0
987468,0
987475,1
987479,0
987469,0
987482,1
987470,0
987472,0
987455,0
987440,0
987430,1
987452,0
987449,1
987697,1
987413,1
987435,0
987427,1
987423,0
987424,0
987400,0
987417,1
987431,1
987447,0
987443,1
987439,0
987402,1
987416,0
987410,1
987404,1
987391,1
987408,1
987409,1
987407,1
987392,1
987394,1
987393,1
987414,1
987401,1
987405,1
987375,0
987381,1
987377,1
987379,0
987382,0
987362,1
987367,0
987365,1
987334,0
987376,0
987336,0
987354,0
987357,0
987353,0
987351,1
987332,1
987333,1
987341,0
987325,1
987315,1
987320,0
987323,1
987318,1
987329,1
987316,1
987313,1
987324,0
987344,0
987283,1
987233,0
987239,1
987293,1
987297,1
987288,1
987216,1
987307,1
987221,0
987301,1
987223,0
987268,1
987238,0
987286,0
987237,1
987282,0
987300,0
987262,0
987264,1
987247,0
987274,1
987258,0
987253,1
987260,1
987218,1
987278,0
987248,0
987240,0
987236,1
987242,0
987225,0
987256,1
987205,0
987226,1
987273,0
987227,0
987212,1
987206,1
987207,1
987202,0
987204,0
987194,0
987203,1
987201,1
987157,1
987174,1
987198,0
987190,1
987195,1
987199,1
987184,0
987166,0
987167,0
987162,0
987161,0
987155,0
987170,1
987183,1
987169,1
987186,1
987171,0
987168,0
987182,1
987164,0
987177,1
987179,1
987141,1
987159,1
987176,1
987131,1
987163,0
987140,1
987148,0
987175,1
987130,0
987129,1
987139,0
987135,1
987128,1
987127,1
987121,0
987109,1
987272,1
987124,0
987117,1
987085,1
987060,1
987105,0
987110,0
987111,1
987106,1
987092,1
987074,0
987055,1
987051,0
987069,1
987061,0
987073,1
987079,0
987062,0
987091,0
987059,1
987048,1
987023,1
987041,1
987034,1
987038,1
987015,0
987010,0
987017,0
987019,1
987021,1
987024,1
987025,0
986994,0
986996,1
986975,0
986999,0
987013,0
987000,1
987012,0
987018,1
987003,1
986981,1
986987,1
986979,0
986976,1
986985,0
986970,1
986938,1
986956,0
986924,0
986941,0
986944,0
986951,0
986914,1
986934,0
986937,1
986935,0
986932,1
986922,1
986928,1
986927,0
986912,0
986898,0
986905,1
986906,0
986911,1
986884,1
986883,0
986896,1
986909,0
986891,1
986899,0
986881,1
986900,0
986903,1
986901,1
986889,1
986879,1
986865,0
986872,0
986858,1
986840,0
986876,0
986855,0
986854,0
986849,1
986860,1
986838,0
986828,0
986810,1
986837,0
986834,1
986812,1
986808,1
986771,0
986777,0
986793,1
986795,1
986799,0
986798,0
986801,1
986800,0
986796,0
986794,1
986797,0
986807,0
986791,1
986775,1
986790,1
986744,0
986772,1
986780,1
986783,0
986754,1
986753,1
986762,0
986745,0
986747,1
986743,1
986728,1
986713,1
986716,1
986711,0
986715,0
986708,1
986697,0
986691,0
986689,0
986692,0
986673,0
986690,1
986686,0
986670,1
986654,0
986668,1
986663,1
986669,1
986657,0
986658,0
986642,1
986641,1
986619,0
986617,0
986613,1
986627,1
986598,0
986622,0
986605,1
986631,0
986608,1
986607,0
986626,0
986601,1
986604,0
986606,1
986584,0
986563,0
986562,0
986610,1
986594,0
986596,0
986595,0
986578,1
986597,1
986582,0
986587,0
986558,0
986574,1
986553,0
986546,1
986555,0
986554,1
986544,0
986552,1
986541,0
986534,1
986536,0
986540,1
986530,1
986527,0
986517,0
986510,0
986500,1
986498,1
986538,1
986518,1
986511,0
986478,0
986475,1
986466,1
986458,1
986456,0
986483,0
986485,0
986470,1
986497,1
986467,1
986474,0
986453,0
986412,1
986451,0
986430,1
986431,1
986428,0
986450,1
986432,0
986405,1
986397,0
986366,0
986398,1
986400,0
986361,0
986401,1
986505,1
986418,1
986404,0
986346,1
986376,0
986367,1
986375,0
986373,0
986374,0
986365,1
986399,0
986385,1
986377,0
986362,1
986348,0
986393,0
986360,0
986368,1
986357,0
986343,1
986326,1
986342,0
986353,0
986434,0
986316,1
986323,0
986319,1
986320,1
986317,1
986334,0
986318,1
986332,1
986329,0
986331,0
986315,0
986313,0
986312,0
986314,1
986306,0
986301,1
986298,1
986300,0
986274,1
986289,0
986282,1
986285,1
986286,1
986273,0
986281,0
986271,1
986255,0
986363,1
986240,0
986257,0
986254,0
986258,1
986235,0
986243,1
986236,1
986242,1
986288,1
986234,0
986207,0
986228,1
986230,1
986223,0
986220,0
986200,1
986231,1
986226,1
986214,0
986216,1
986186,0
986196,0
986212,1
986233,0
986198,1
986175,1
986205,1
986167,0
986197,0
986184,1
986182,1
986171,1
986183,0
986162,1
986169,1
986143,1
986168,0
986160,0
986155,0
986170,0
986165,0
986151,1
986180,0
986179,0
986146,0
986139,1
986149,0
986154,1
986137,1
986128,0
986126,1
986138,1
986131,1
986110,0
986140,1
986123,0
986124,0
986142,1
986132,0
986102,0
986107,1
986121,0
986106,0
986104,0
986100,1
986066,1
986085,0
986084,1
986080,0
986081,1
986078,1
986079,1
986091,1
986058,0
986070,0
986076,1
986071,1
986072,1
986065,1
986061,0
986059,0
986053,1
986026,0
986012,1
986007,1
986031,1
986040,1
986046,0
986045,0
986032,0
986030,0
986029,0
986027,1
986039,1
986028,1
986000,1
986002,1
986005,0
985992,0
985979,1
986010,0
986011,1
986017,0
986016,0
985997,0
985967,0
985993,1
986001,0
985970,1
985971,0
985989,0
985974,1
985975,0
985951,1
985915,0
985961,0
985959,0
985962,1
985946,0
985914,1
985941,0
985912,1
985943,1
985960,0
985938,1
985945,1
985928,1
985939,0
985924,0
985918,0
985910,1
985913,1
985926,0
985942,1
985917,0
985895,0
985922,0
985902,1
985898,0
985903,0
985889,1
985891,0
985897,0
985893,1
985877,1
985886,1
985904,1
985880,1
985882,0
985879,0
985900,0
985867,0
985825,1
985881,0
985846,0
985865,0
985848,0
985855,0
985862,1
985854,1
985829,1
985840,0
985822,1
985827,0
985835,0
985821,0
985803,1
985805,1
985813,1
985808,1
985807,1
985818,1
985814,0
985811,1
985788,0
985790,0
985789,0
985791,0
985760,0
985763,0
985792,1
985784,1
985765,0
985727,0
985780,0
985767,1
985773,0
985762,1
985782,0
985752,0
985793,1
985758,1
985755,0
985723,0
985742,0
985729,1
985741,0
985743,0
985740,0
985734,0
985732,1
985731,0
985750,1
985694,0
985697,0
985693,0
985721,0
985698,0
985720,1
985699,0
985695,0
985690,0
985673,0
985718,1
985675,0
985716,0
985712,0
985703,1
985662,0
985717,1
985713,1
985671,1
985688,0
985714,0
985678,0
985680,1
985666,1
985665,1
985661,1
985679,1
985681,1
985669,1
985660,1
985659,0
985657,0
985685,1
985670,1
985655,1
985652,1
985653,0
985649,0
985631,1
985626,1
985648,0
985647,0
985627,1
985618,0
985628,1
985593,0
985622,1
985607,1
985604,0
985625,1
985596,1
985617,1
985619,1
985603,1
985591,1
985589,1
985598,1
985582,0
985588,1
985585,0
985556,1
985559,0
985551,1
985537,0
985547,0
985554,0
985545,1
985540,0
985542,1
985532,0
985527,0
985507,1
985512,0
985502,0
985516,1
985531,0
985533,1
985526,0
985528,1
985499,1
985482,1
985488,0
985480,1
985530,0
985504,0
985497,0
985478,0
985460,1
985498,0
985468,0
985471,0
985440,0
985469,1
985439,0
985467,1
985465,1
985457,1
985452,0
985441,1
985444,1
985456,1
985453,0
985450,0
985466,0
985451,0
985442,0
985443,0
985433,0
985435,0
985432,0
985410,1
985430,0
985426,0
985428,0
985376,0
985416,0
985411,1
985422,0
985418,0
985409,0
985425,0
985420,0
985408,1
985401,0
985360,1
985364,1
985381,1
985396,0
985382,1
985375,1
985399,0
985388,1
985390,1
985393,1
985398,0
985394,0
985385,0
985383,1
985362,0
985344,1
985331,0
985361,0
985355,1
985351,0
985323,0
985338,0
985313,1
985339,0
985337,1
985334,0
985342,0
985321,0
985319,0
985318,0
985322,0
985309,1
985314,1
985297,0
985306,0
985300,0
985287,1
985277,0
985280,0
985278,0
985276,0
985289,0
985265,1
985291,0
985290,0
985292,0
985284,1
985263,0
985253,1
985236,0
985294,0
985270,0
985223,0
985242,0
985240,0
985243,0
985244,0
985248,1
985245,1
985233,1
985241,0
985256,0
985252,0
985232,1
985250,1
985217,0
985222,0
985227,1
985224,1
985251,0
985204,1
985205,0
985203,0
985220,0
985199,1
985206,0
985200,0
985196,1
985195,1
985179,1
985191,0
985177,0
985194,0
985187,0
985153,0
985147,1
985185,1
985186,0
985132,0
985155,0
985176,0
985168,0
985143,0
985184,0
985145,1
985134,0
985129,0
985144,1
985146,0
985138,1
985116,0
985128,0
985118,1
985139,0
985102,0
985097,1
985124,1
985106,0
985119,1
985121,0
985088,1
985117,0
985125,1
985142,1
985098,1
985112,0
985113,0
985103,0
985114,0
985095,0
985089,1
985091,1
985096,1
985090,1
985092,1
985085,0
985084,0
985083,0
985054,0
985066,0
985073,1
985071,1
985077,1
985027,0
985075,1
985056,1
985057,0
985053,1
985052,1
985051,1
985044,0
985034,1
985029,0
985045,1
985037,1
985002,1
984998,1
985024,1
985009,1
985032,0
985028,1
985022,0
984989,1
985015,0
985011,0
985020,1
985017,0
985016,1
985021,1
984993,1
984992,0
984987,1
984957,1
984973,1
984969,1
984991,1
984964,0
984984,1
984952,0
984976,1
984947,0
984963,0
984948,1
984953,0
984943,1
984940,0
984981,1
984944,0
984931,0
984956,0
984932,1
984906,0
984899,1
984907,1
984919,1
984925,1
984926,1
984902,1
984911,0
984910,0
984893,0
984865,1
984884,0
984879,1
984881,0
984891,0
984887,0
984892,0
984885,0
984869,0
984861,1
984882,0
984849,0
984859,1
984854,0
984860,1
984875,1
984853,1
984847,0
984852,1
984868,1
984864,0
984835,0
984837,0
984810,1
984839,1
984820,1
984833,0
984829,0
984812,0
984808,1
984792,0
984816,1
984825,1
984818,0
984809,1
984807,1
984778,1
984827,1
984777,1
984814,0
984806,0
984776,1
984788,1
984800,0
984760,0
984798,0
984774,1
984797,0
984753,0
984749,0
984781,1
984768,1
984766,0
984763,0
984783,0
984775,1
984784,1
984759,0
984769,1
984754,1
984757,0
984756,0
984736,1
984735,0
984737,1
984740,1
984725,0
984721,0
984716,0
984718,0
984726,1
984717,0
984714,1
984706,1
984704,1
984701,0
984705,1
984686,1
984673,0
984685,1
984688,1
984663,0
984669,0
984697,1
984672,0
984700,0
984687,1
984682,0
984679,0
984661,0
984689,0
984664,0
984627,1
984655,1
984671,0
984666,1
984659,0
984645,1
984649,0
984683,1
984657,1
984675,1
984651,0
984632,0
984644,0
984643,1
984629,1
984640,1
984614,0
984647,1
984646,0
984626,1
984625,1
984635,1
984670,0
984623,0
984621,1
984620,0
984600,0
984610,0
984615,0
984604,1
984613,0
984563,1
984576,1
984595,1
984598,1
984580,0
984570,0
984601,1
984597,1
984602,1
984583,1
984575,0
984571,0
984599,1
984566,1
984577,1
984572,0
984573,1
984565,1
984553,1
984557,0
984556,0
984564,0
984542,0
984522,0
984544,0
984512,1
984549,1
984551,0
984541,1
984538,0
984533,1
984535,1
984497,0
984527,1
984510,1
984509,1
984504,1
984507,1
984523,0
984484,1
984514,1
984516,0
984503,0
984496,1
984518,0
984477,1
984475,0
984476,1
984459,1
984452,0
984449,0
984450,0
984453,1
984465,0
984463,0
984444,1
984429,1
984440,1
984434,0
984451,1
984435,0
984390,0
984399,0
984391,0
984432,1
984376,1
984474,0
984427,1
984404,1
984422,1
984423,1
984412,1
984410,0
984413,0
984415,0
984424,0
984407,1
984388,0
984387,1
984395,1
984379,0
984398,1
984357,1
984400,1
984347,1
984375,1
984370,1
984350,1
984365,1
984361,0
984368,0
984359,0
984337,1
984360,1
984358,0
984348,0
984364,1
984346,1
984344,1
984322,1
984296,0
984300,0
984310,1
984307,1
984305,1
984299,1
984308,1
984309,1
984317,1
984294,1
984292,1
984275,1
984285,1
984239,1
984269,0
984288,0
984289,1
984254,0
984286,0
984293,0
984279,0
984277,1
984272,1
984248,0
984256,1
984242,0
984235,1
984206,0
984238,0
984195,1
984224,0
984223,0
984216,0
984222,0
984215,1
984232,1
984190,1
984201,0
984207,1
984221,0
984226,1
984225,0
984218,0
984202,1
984219,1
984193,1
984196,0
984204,1
984234,0
984211,0
984191,0
984159,0
984172,0
984182,0
984186,0
984168,0
984156,0
984170,0
984160,1
984145,1
984169,1
984142,1
984153,1
984147,0
984120,0
984116,0
984113,0
984115,0
984114,0
984106,1
984105,1
984097,1
984112,1
984098,1
984099,1
984127,0
984133,1
984108,0
984107,1
984096,1
984104,1
984100,1
984076,0
984061,1
984062,1
984064,0
984086,0
984088,0
984085,1
984083,0
984055,0
984053,0
984051,0
984056,0
984074,0
984077,1
984068,0
984082,0
984058,1
984029,0
984014,1
984073,0
984015,0
984013,0
984031,0
984030,0
984028,0
984032,0
984033,0
984034,1
984038,1
984005,1
984024,1
984009,1
983975,1
983989,1
984007,0
983964,1
983979,1
984006,0
983974,1
984004,1
983991,0
